base_name,mean_score,std_score,mean_confidence,std_confidence,sample_size,score_cv,confidence_cv
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0057_arena_5_20250307_110546_828,0.8333333333333334,0.05773502691896256,0.8666666666666667,0.05773502691896256,3,6.928203230275506,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0077_arena_3_20250307_110610_189,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0022_arena_6_20250307_110451_641,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0035_arena_2_20250307_110513_521,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0091_arena_1_20250307_110629_660,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0050_arena_1_20250307_110538_455,0.8333333333333334,0.05773502691896257,0.8666666666666667,0.05773502691896257,3,6.928203230275508,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0072_arena_4_20250307_110604_297,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0030_arena_1_20250307_110506_951,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0029_arena_4_20250307_110505_414,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0073_arena_1_20250307_110605_437,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0012_arena_1_20250307_110433_936,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0007_arena_1_20250307_110424_554,0.8333333333333334,0.05773502691896256,0.8666666666666667,0.05773502691896256,3,6.928203230275506,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0019_arena_1_20250307_110447_168,0.8333333333333334,0.05773502691896256,0.8833333333333333,0.028867513459481315,3,6.928203230275506,3.2680203916393946
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0004_arena_2_20250307_110420_408,0.8333333333333334,0.05773502691896256,0.89,0.036055512754639925,3,6.928203230275506,4.051181208386509
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0042_arena_6_20250307_110528_268,0.8333333333333334,0.05773502691896256,0.9233333333333333,0.040414518843273774,3,6.928203230275506,4.377023701437593
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0032_arena_6_20250307_110509_412,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0032_arena_3_20250307_110509_412,0.8333333333333334,0.05773502691896257,0.8666666666666667,0.05773502691896257,3,6.928203230275508,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0064_arena_1_20250307_110554_969,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0051_arena_2_20250307_110539_569,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.05773502691896256,3,6.928203230275506,6.298366572977734
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0018_arena_5_20250307_110445_720,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0089_arena_2_20250307_110627_254,0.8333333333333334,0.11547005383792519,0.9333333333333332,0.028867513459481253,3,13.856406460551021,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0004_arena_5_20250307_110420_408,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0016_arena_4_20250307_110442_456,0.8333333333333334,0.05773502691896256,0.9433333333333334,0.04041451884327378,3,6.928203230275506,4.284224612361178
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0020_arena_6_20250307_110448_906,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0040_arena_2_20250307_110524_747,0.8333333333333334,0.05773502691896256,0.9,0.04999999999999999,3,6.928203230275506,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0060_arena_5_20250307_110550_258,0.8333333333333334,0.05773502691896257,0.9499999999999998,1.3597399555105182e-16,3,6.928203230275508,1.4313052163268617e-14
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0025_arena_4_20250307_110456_529,0.8333333333333334,0.05773502691896257,0.9266666666666667,0.046188021535170036,3,6.928203230275508,4.984318870701801
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0008_arena_1_20250307_110426_460,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0040_arena_3_20250307_110524_747,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.05773502691896257,3,6.928203230275508,6.1858957413174185
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0090_arena_6_20250307_110628_381,0.8333333333333334,0.05773502691896256,0.9066666666666666,0.04041451884327378,3,6.928203230275506,4.457483695949314
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0072_arena_6_20250307_110604_297,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0058_arena_3_20250307_110547_958,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0075_arena_6_20250307_110607_898,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.07637626158259735,3,6.928203230275506,8.331955809010621
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0066_arena_6_20250307_110557_338,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.028867513459481253,3,6.928203230275508,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0089_arena_6_20250307_110627_254,0.8333333333333334,0.05773502691896257,0.8833333333333333,0.07637626158259729,3,6.928203230275508,8.646369235765732
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0074_arena_2_20250307_110606_692,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0084_arena_4_20250307_110619_660,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0009_arena_5_20250307_110427_665,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0061_arena_5_20250307_110551_476,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0073_arena_2_20250307_110605_437,0.8333333333333334,0.05773502691896257,0.9166666666666666,0.02886751345948125,3,6.928203230275508,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0083_arena_2_20250307_110618_465,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0079_arena_2_20250307_110613_926,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0026_arena_4_20250307_110458_787,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0055_arena_5_20250307_110544_516,0.8333333333333334,0.05773502691896256,0.8666666666666667,0.05773502691896256,3,6.928203230275506,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0088_arena_4_20250307_110625_991,0.8333333333333334,0.05773502691896256,0.85,0.13228756555322954,3,6.928203230275506,15.5632430062623
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0089_arena_4_20250307_110627_254,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0042_arena_2_20250307_110528_268,0.8333333333333334,0.05773502691896257,0.9233333333333333,0.025166114784235794,3,6.928203230275508,2.7255719982926854
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0055_arena_3_20250307_110544_516,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0074_arena_1_20250307_110606_692,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.028867513459481253,3,6.928203230275508,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0061_arena_3_20250307_110551_476,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0089_arena_3_20250307_110627_254,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.02886751345948125,3,6.928203230275506,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0029_arena_1_20250307_110505_414,0.8333333333333334,0.05773502691896257,0.9,0.04999999999999999,3,6.928203230275508,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0043_arena_5_20250307_110529_636,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0003_arena_5_20250307_110419_228,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.028867513459481253,3,6.928203230275508,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0039_arena_2_20250307_110521_874,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0053_arena_1_20250307_110542_213,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0043_arena_6_20250307_110529_636,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0026_arena_2_20250307_110458_787,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0047_arena_4_20250307_110534_943,0.8333333333333334,0.05773502691896256,0.9166666666666666,0.028867513459481253,3,6.928203230275506,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0012_arena_2_20250307_110433_936,0.8333333333333334,0.05773502691896256,0.9333333333333332,0.028867513459481253,3,6.928203230275506,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0045_arena_1_20250307_110532_471,0.8333333333333334,0.1527525231651947,0.9333333333333332,0.05773502691896257,3,18.330302779823363,6.1858957413174185
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0071_arena_2_20250307_110603_178,0.8333333333333334,0.05773502691896257,0.9333333333333332,0.028867513459481253,3,6.928203230275508,3.092947870658706
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0033_arena_4_20250307_110510_814,0.8333333333333334,0.05773502691896256,0.9,0.04999999999999999,3,6.928203230275506,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0088_arena_2_20250307_110625_991,0.8300000000000001,0.0519615242270663,0.8666666666666667,0.05773502691896256,3,6.260424605670638,6.661733875264911
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0038_arena_3_20250307_110519_535,0.8266666666666667,0.14189197769195175,0.9,0.0,3,17.164352140155454,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0049_arena_6_20250307_110537_312,0.825,0.03535533905932733,0.91,0.014142135623730963,2,4.285495643554828,1.5540808377726332
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0044_arena_5_20250307_110531_212,0.825,0.03535533905932733,0.925,0.03535533905932733,2,4.285495643554828,3.8221988172245758
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0020_arena_3_20250307_110448_906,0.825,0.03535533905932733,0.9,0.0,2,4.285495643554828,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0091_arena_4_20250307_110629_660,0.82,0.13114877048604,0.9133333333333334,0.07094598884597587,3,15.993752498297564,7.767808997734583
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0083_arena_5_20250307_110618_465,0.8166666666666668,0.02886751345948125,0.9,0.0,3,3.534797566467091,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0021_arena_5_20250307_110450_165,0.8166666666666668,0.07637626158259735,0.9,0.08660254037844381,3,9.352195295828245,9.622504486493757
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0076_arena_4_20250307_110609_051,0.8166666666666668,0.18929694486000911,0.89,0.07937253933193769,3,23.179217737960297,8.918262846285135
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0066_arena_2_20250307_110557_338,0.8166666666666668,0.028867513459481253,0.9166666666666666,0.02886751345948125,3,3.534797566467092,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0065_arena_6_20250307_110556_226,0.8166666666666668,0.028867513459481253,0.9166666666666666,0.028867513459481253,3,3.534797566467092,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0008_arena_5_20250307_110426_460,0.815,0.04949747468305829,0.8899999999999999,0.08485281374238571,2,6.073309777062367,9.534024015998394
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0028_arena_1_20250307_110503_183,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0069_arena_2_20250307_110600_861,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0052_arena_6_20250307_110540_678,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0043_arena_4_20250307_110529_636,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0006_arena_6_20250307_110422_826,0.8000000000000002,1.3597399555105182e-16,0.9333333333333332,0.02886751345948125,3,1.6996749443881475e-14,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0075_arena_1_20250307_110607_898,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0040_arena_5_20250307_110524_747,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0038_arena_4_20250307_110519_535,0.8000000000000002,1.3597399555105182e-16,0.94,0.03605551275463986,3,1.6996749443881475e-14,3.8356928462382833
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0085_arena_6_20250307_110621_270,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0072_arena_5_20250307_110604_297,0.8000000000000002,1.3597399555105182e-16,0.7999999999999999,0.17320508075688776,3,1.6996749443881475e-14,21.65063509461097
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0069_arena_4_20250307_110600_861,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0064_arena_6_20250307_110554_969,0.8000000000000002,1.3597399555105182e-16,0.9333333333333332,0.02886751345948125,3,1.6996749443881475e-14,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0065_arena_3_20250307_110556_226,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0080_arena_4_20250307_110615_044,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0002_arena_1_20250307_110417_988,0.8000000000000002,1.3597399555105182e-16,0.9,0.04999999999999999,3,1.6996749443881475e-14,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0057_arena_2_20250307_110546_828,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0003_arena_2_20250307_110419_228,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0070_arena_5_20250307_110601_980,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0068_arena_1_20250307_110559_737,0.8000000000000002,1.3597399555105182e-16,0.8333333333333334,0.11547005383792519,3,1.6996749443881475e-14,13.856406460551021
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0036_arena_6_20250307_110514_972,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0029_arena_3_20250307_110505_414,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0006_arena_2_20250307_110422_826,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0080_arena_2_20250307_110615_044,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0067_arena_3_20250307_110558_466,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0013_arena_1_20250307_110435_902,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0069_arena_5_20250307_110600_861,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0017_arena_3_20250307_110444_137,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0019_arena_6_20250307_110447_168,0.8000000000000002,1.3597399555105182e-16,0.8833333333333333,0.028867513459481315,3,1.6996749443881475e-14,3.2680203916393946
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0061_arena_6_20250307_110551_476,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0021_arena_6_20250307_110450_165,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0036_arena_1_20250307_110514_972,0.8000000000000002,1.3597399555105182e-16,0.9,0.04999999999999999,3,1.6996749443881475e-14,5.555555555555554
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0071_arena_3_20250307_110603_178,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0002_arena_4_20250307_110417_988,0.8000000000000002,1.3597399555105182e-16,0.9333333333333332,0.02886751345948125,3,1.6996749443881475e-14,3.0929478706587057
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0062_arena_4_20250307_110552_673,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.02886751345948125,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0035_arena_4_20250307_110513_521,0.8000000000000002,1.3597399555105182e-16,0.9166666666666666,0.028867513459481253,3,1.6996749443881475e-14,3.1491832864888636
2025-01-29_17-41-03_076e2825a7274661bd0697c42d6fa4c0__1920x1088@25fps-28q_merged_frame_0090_arena_5_20250307_110628_381,0.8000000000000002,1.3597399555105182e-16,0.9,0.0,3,1.6996749443881475e-14,0.0
